".id","id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
"leaf_respiration_rate_m2",37143,388,601,1237,"Observational",2000-07-01 00:00:00,"00:00:00",NA,787,1.03,"SE",0.06,2,"leaf_respiration_rate_m2",7,-87.46,36.39,TRUE,NA,1.03,0.06
"leaf_respiration_rate_m2",37148,388,601,1237,"Observational",2000-08-01 00:00:00,"00:00:00",NA,787,1,"SE",0.05,2,"leaf_respiration_rate_m2",8,-87.46,36.39,TRUE,NA,1,0.05
"leaf_respiration_rate_m2",37159,389,599,1238,"Observational",1991-01-01 00:00:00,"00:00:00",NA,787,2.2,"SE",0.5,NA,"leaf_respiration_rate_m2",1,-76.93,39.03,NA,NA,2.2,0.5
"leaf_respiration_rate_m2",37160,389,599,1238,"Observational",1991-01-01 00:00:00,"00:00:00",NA,787,2.1,"SE",0.3,NA,"leaf_respiration_rate_m2",1,-76.93,39.03,NA,NA,2.1,0.3
"leaf_respiration_rate_m2",37350,237,669,735,"normal atmospheric CO2 level",1997-05-31 05:00:00,"00:00:00",NA,787,1.4,"SE",0.28,3,"leaf_respiration_rate_m2",5,-84.33,35.9,TRUE,FALSE,1.4,0.28
"leaf_respiration_rate_m2",37351,237,669,735,"normal atmospheric CO2 level",1997-05-31 05:00:00,"00:00:00",NA,787,0.62,"SE",0.03,3,"leaf_respiration_rate_m2",5,-84.33,35.9,TRUE,FALSE,0.62,0.03
"leaf_respiration_rate_m2",37353,237,669,735,"normal atmospheric CO2 level",1997-07-31 05:00:00,"00:00:00",NA,787,1.15,"SE",0.18,3,"leaf_respiration_rate_m2",7,-84.33,35.9,TRUE,FALSE,1.15,0.18
"leaf_respiration_rate_m2",37355,237,300,735,"normal atmospheric CO2 level",1997-08-01 00:00:00,"00:00:00",NA,787,0.46,"SE",0.9,3,"leaf_respiration_rate_m2",8,-79.015,35.97,TRUE,FALSE,0.46,0.9
"leaf_respiration_rate_m2",37541,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,30,3.5319,NA,0.5531,3,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.5319,0.5531
"leaf_respiration_rate_m2",37542,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,31,3.2787,NA,0.5444,4,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.2787,0.5444
"leaf_respiration_rate_m2",37543,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,189,3.2589,NA,0.4555,3,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.2589,0.4555
"leaf_respiration_rate_m2",37545,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,297,3.2442,NA,0.7609,5,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.2442,0.7609
"leaf_respiration_rate_m2",37546,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,311,3.6807,NA,0.6144,4,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.6807,0.6144
"leaf_respiration_rate_m2",37548,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,393,3.4446,NA,1.0557,4,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.4446,1.0557
"leaf_respiration_rate_m2",37550,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,787,3.5581,NA,0.4324,5,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.5581,0.4324
"leaf_respiration_rate_m2",37551,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,788,3.4685,NA,0.7629,5,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.4685,0.7629
"leaf_respiration_rate_m2",37552,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,814,3.8676,NA,0.4212,5,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.8676,0.4212
"leaf_respiration_rate_m2",37553,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,1037,3.828,NA,0.5223,5,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.828,0.5223
"leaf_respiration_rate_m2",37554,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,1072,3.8364,NA,1.1738,5,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.8364,1.1738
"leaf_respiration_rate_m2",37555,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,1215,3.6617,NA,0.8071,3,"leaf_respiration_rate_m2",6,NA,NA,TRUE,NA,3.6617,0.8071
"leaf_respiration_rate_m2",37989,407,616,1270,"Control",1997-01-01 00:00:00,"00:00:00",NA,787,1.5,"SE",0.2,NA,"leaf_respiration_rate_m2",1,-84.81,31.01,TRUE,NA,1.5,0.2
"leaf_respiration_rate_m2",37992,407,616,1271,"Irrigation",1997-01-01 00:00:00,"00:00:00",NA,787,1.5,"SE",0.2,NA,"leaf_respiration_rate_m2",1,-84.81,31.01,FALSE,NA,1.5,0.2
"leaf_respiration_rate_m2",37997,407,616,1270,"Control",1998-01-01 00:00:00,"00:00:00",NA,787,2.3,"SE",0.3,NA,"leaf_respiration_rate_m2",1,-84.81,31.01,TRUE,NA,2.3,0.3
"leaf_respiration_rate_m2",38000,407,616,1271,"Irrigation",1998-01-01 00:00:00,"00:00:00",NA,787,2.1,"SE",0.3,NA,"leaf_respiration_rate_m2",1,-84.81,31.01,FALSE,NA,2.1,0.3
"leaf_respiration_rate_m2",38003,407,616,1272,"Fertigation",1998-01-01 00:00:00,"00:00:00",NA,787,2.2,"SE",0.6,NA,"leaf_respiration_rate_m2",1,-84.81,31.01,FALSE,NA,2.2,0.6
"leaf_respiration_rate_m2",38467,412,622,1308,"Observational",2003-01-01 00:00:00,"00:00:00",NA,183,3.1,"SE",1.12,35,"leaf_respiration_rate_m2",1,-89.347567,46.242017,TRUE,FALSE,3.1,1.12
"leaf_respiration_rate_m2",38903,426,641,1334,"Low light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,30,0.2,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.2,0.1
"leaf_respiration_rate_m2",38904,426,641,1337,"High light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,30,0.3,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.3,0.1
"leaf_respiration_rate_m2",38905,426,641,1335,"High light high nutrients",2002-12-31 06:00:00,"00:00:00",NA,30,0.4,"SE",0.049,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.4,0.049
"leaf_respiration_rate_m2",38913,426,641,1335,"High light high nutrients",2003-01-01 00:00:00,"00:00:00",NA,32,0.4,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.4,0.1
"leaf_respiration_rate_m2",38914,426,641,1334,"Low light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,32,0.3,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.3,0.1
"leaf_respiration_rate_m2",38915,426,641,1336,"Low light high nutrients",2003-01-01 00:00:00,"00:00:00",NA,32,0.3,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.3,0.1
"leaf_respiration_rate_m2",38916,426,641,1337,"High light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,32,0.6,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.6,0.1
"leaf_respiration_rate_m2",38924,426,641,1335,"High light high nutrients",2003-01-01 00:00:00,"00:00:00",NA,183,0.4,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.4,0.1
"leaf_respiration_rate_m2",38925,426,641,1334,"Low light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,183,0.4,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.4,0.1
"leaf_respiration_rate_m2",38926,426,641,1337,"High light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,183,0.7,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.7,0.1
"leaf_respiration_rate_m2",38932,426,641,1335,"High light high nutrients",2003-01-01 00:00:00,"00:00:00",NA,190,0.7,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.7,0.1
"leaf_respiration_rate_m2",38933,426,641,1337,"High light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,190,0.7,"SE",0.2,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.7,0.2
"leaf_respiration_rate_m2",38940,426,641,1335,"High light high nutrients",2003-01-01 00:00:00,"00:00:00",NA,569,0.4,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.4,0.1
"leaf_respiration_rate_m2",38941,426,641,1334,"Low light low nutrients",2002-12-31 06:00:00,"00:00:00",NA,569,0.2,"SE",0.05,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.2,0.05
"leaf_respiration_rate_m2",38942,426,641,1336,"Low light high nutrients",2002-12-31 06:00:00,"00:00:00",NA,569,0.3,"SE",0.05,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.3,0.05
"leaf_respiration_rate_m2",38943,426,641,1337,"High light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,569,0.3,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.3,0.1
"leaf_respiration_rate_m2",38955,426,641,1335,"High light high nutrients",2003-01-01 00:00:00,"00:00:00",NA,1076,1.3,"SE",0.2,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,1.3,0.2
"leaf_respiration_rate_m2",38956,426,641,1337,"High light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,1076,1,"SE",0.2,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,1,0.2
"leaf_respiration_rate_m2",38964,426,641,1334,"Low light low nutrients",2002-12-31 06:00:00,"00:00:00",NA,1170,0.3,"SE",0.05,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.3,0.05
"leaf_respiration_rate_m2",38965,426,641,1336,"Low light high nutrients",2002-12-31 06:00:00,"00:00:00",NA,1170,0.3,"SE",0.05,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.3,0.05
"leaf_respiration_rate_m2",38966,426,641,1337,"High light low nutrients",2003-01-01 00:00:00,"00:00:00",NA,1170,0.5,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.5,0.1
"leaf_respiration_rate_m2",38967,426,641,1335,"High light high nutrients",2002-12-31 06:00:00,"00:00:00",NA,1170,0.7,"SE",0.09,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.7,0.09
"leaf_respiration_rate_m2",38979,426,641,1334,"Low light low nutrients",2002-12-31 06:00:00,"00:00:00",NA,1429,0.2,"SE",0.05,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.2,0.05
"leaf_respiration_rate_m2",38980,426,641,1336,"Low light high nutrients",2002-12-31 06:00:00,"00:00:00",NA,1429,0.3,"SE",0.05,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.3,0.05
"leaf_respiration_rate_m2",38981,426,641,1337,"High light low nutrients",2002-12-31 06:00:00,"00:00:00",NA,1429,0.3,"SE",0.05,3,"leaf_respiration_rate_m2",12,-79.394532,43.663349,TRUE,TRUE,0.3,0.05
"leaf_respiration_rate_m2",38982,426,641,1335,"High light high nutrients",2003-01-01 00:00:00,"00:00:00",NA,1429,0.6,"SE",0.1,3,"leaf_respiration_rate_m2",1,-79.394532,43.663349,TRUE,TRUE,0.6,0.1
"leaf_respiration_rate_m2",39702,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1170,0.92,"SE",0.14,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,0.92,0.14
"leaf_respiration_rate_m2",39703,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1170,1.2,"SE",0.15,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.2,0.15
"leaf_respiration_rate_m2",39704,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1170,1.56,"SE",0.16,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.56,0.16
"leaf_respiration_rate_m2",39705,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1170,0.71,"SE",0.08,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,0.71,0.08
"leaf_respiration_rate_m2",39706,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1170,1,"SE",0.13,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1,0.13
"leaf_respiration_rate_m2",39707,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1170,1.39,"SE",0.19,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.39,0.19
"leaf_respiration_rate_m2",39708,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1164,1.02,"SE",0.08,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.02,0.08
"leaf_respiration_rate_m2",39709,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1164,1.27,"SE",0.09,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.27,0.09
"leaf_respiration_rate_m2",39710,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1164,1.56,"SE",0.09,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.56,0.09
"leaf_respiration_rate_m2",39711,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1164,0.78,"SE",0.05,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,0.78,0.05
"leaf_respiration_rate_m2",39712,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1164,1.08,"SE",0.1,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.08,0.1
"leaf_respiration_rate_m2",39713,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,1164,1.49,"SE",0.22,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.49,0.22
"leaf_respiration_rate_m2",39714,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,30,0.87,"SE",0.19,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,0.87,0.19
"leaf_respiration_rate_m2",39715,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,30,1.01,"SE",0.18,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.01,0.18
"leaf_respiration_rate_m2",39716,447,681,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,30,1.17,"SE",0.18,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.17,0.18
"leaf_respiration_rate_m2",39717,447,682,1420,"temperature",NA,"00:00:00",NA,30,0.81,"SE",0.07,6,"leaf_respiration_rate_m2",NA,-74.029,41.406,FALSE,FALSE,0.81,0.07
"leaf_respiration_rate_m2",39718,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,30,0.99,"SE",0.08,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,0.99,0.08
"leaf_respiration_rate_m2",39719,447,682,1420,"temperature",1999-06-18 05:00:00,"00:00:00",NA,30,1.22,"SE",0.09,6,"leaf_respiration_rate_m2",6,-74.029,41.406,FALSE,FALSE,1.22,0.09
"leaf_respiration_rate_m2",39938,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,30,0.52,"SE",0.05,8,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.52,0.05
"leaf_respiration_rate_m2",39939,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,30,0.44,"SE",0.02,30,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.44,0.02
"leaf_respiration_rate_m2",39940,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,30,0.24,"SE",0.02,14,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.24,0.02
"leaf_respiration_rate_m2",39941,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,181,0.51,"SE",0.04,11,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.51,0.04
"leaf_respiration_rate_m2",39942,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,181,0.36,"SE",0.04,8,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.36,0.04
"leaf_respiration_rate_m2",39943,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,181,0.23,"SE",0.02,10,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.23,0.02
"leaf_respiration_rate_m2",39944,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,266,0.54,"SE",0.03,10,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.54,0.03
"leaf_respiration_rate_m2",39945,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,266,0.43,"SE",0.02,14,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.43,0.02
"leaf_respiration_rate_m2",39946,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,266,0.29,"SE",0.03,14,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.29,0.03
"leaf_respiration_rate_m2",39947,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,387,0.48,"SE",0.02,4,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.48,0.02
"leaf_respiration_rate_m2",39948,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,387,0.39,"SE",0.05,6,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.39,0.05
"leaf_respiration_rate_m2",39949,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,387,0.29,"SE",0.04,5,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.29,0.04
"leaf_respiration_rate_m2",39953,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,788,0.63,"SE",0.06,8,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.63,0.06
"leaf_respiration_rate_m2",39954,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,788,0.39,"SE",0.02,14,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.39,0.02
"leaf_respiration_rate_m2",39955,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,788,0.33,"SE",0.02,10,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.33,0.02
"leaf_respiration_rate_m2",39964,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1037,0.35,"SE",0.001,2,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.35,0.001
"leaf_respiration_rate_m2",39965,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1037,0.35,"SE",0.03,6,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.35,0.03
"leaf_respiration_rate_m2",39966,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1037,0.28,"SE",0.03,6,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.28,0.03
"leaf_respiration_rate_m2",39967,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1130,0.78,"SE",0.04,15,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.78,0.04
"leaf_respiration_rate_m2",39968,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1130,0.49,"SE",0.03,26,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.49,0.03
"leaf_respiration_rate_m2",39969,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1130,0.51,"SE",0.04,16,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.51,0.04
"leaf_respiration_rate_m2",39973,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1164,0.93,"SE",0.07,12,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.93,0.07
"leaf_respiration_rate_m2",39974,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1164,0.65,"SE",0.08,10,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.65,0.08
"leaf_respiration_rate_m2",39975,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1164,0.44,"SE",0.03,12,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.44,0.03
"leaf_respiration_rate_m2",39976,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1170,0.72,"SE",0.04,6,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.72,0.04
"leaf_respiration_rate_m2",39977,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1170,0.45,"SE",0.06,12,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.45,0.06
"leaf_respiration_rate_m2",39978,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1170,0.29,"SE",0.03,18,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.29,0.03
"leaf_respiration_rate_m2",39981,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1215,0.56,"SE",0.06,3,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.56,0.06
"leaf_respiration_rate_m2",39982,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1215,0.46,"SE",0.04,7,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.46,0.04
"leaf_respiration_rate_m2",39983,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1215,0.52,"SE",0.05,4,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.52,0.05
"leaf_respiration_rate_m2",39984,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1391,0.48,"SE",0.04,5,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.48,0.04
"leaf_respiration_rate_m2",39985,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1391,0.38,"SE",0.05,4,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.38,0.05
"leaf_respiration_rate_m2",39986,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1391,0.25,"SE",0.05,5,"leaf_respiration_rate_m2",7,-83.41,35.05,FALSE,FALSE,0.25,0.05
"leaf_respiration_rate_m2",40901,470,624,1459,"Light",1994-06-01 05:00:00,"00:00:00",NA,1080,0.266226113428567,"SE",0.402891927635745,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.2885,0.4366
"leaf_respiration_rate_m2",40902,470,624,1459,"Light",1994-06-01 05:00:00,"00:00:00",NA,190,0.157797800333743,"SE",0.3075672915277,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.171,0.3333
"leaf_respiration_rate_m2",40903,470,624,1459,"Light",1994-06-01 05:00:00,"00:00:00",NA,183,0.136296696545578,"SE",0.0838819885984635,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.1477,0.0909
"leaf_respiration_rate_m2",40904,470,624,1459,"Light",1994-06-01 05:00:00,"00:00:00",NA,924,0.147093388147361,"SE",2.1531555995247,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.1594,2.3333
"leaf_respiration_rate_m2",40905,470,624,1459,"Light",1994-06-01 05:00:00,"00:00:00",NA,32,0.161673535780537,"SE",0.410089722036933,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.1752,0.4444
"leaf_respiration_rate_m2",40906,470,624,1460,"Light",1994-06-01 05:00:00,"00:00:00",NA,190,0.160750741626539,"SE",0.54684781565951,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.1742,0.5926
"leaf_respiration_rate_m2",40907,470,624,1460,"Light",1994-06-01 05:00:00,"00:00:00",NA,183,0.150600005932555,"SE",0.580991199357455,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.1632,0.6296
"leaf_respiration_rate_m2",40908,470,624,1460,"Light",1994-06-01 05:00:00,"00:00:00",NA,32,0.164534197657932,"SE",0.576746346249062,3,"leaf_respiration_rate_m2",6,-93.18,44.98,FALSE,TRUE,0.1783,0.625
"leaf_respiration_rate_m2",41628,490,676,1520,"observational",2011-08-10 05:00:00,"00:00:00",NA,32,0.511689050492859,NA,0.0503300705402812,4,"leaf_respiration_rate_m2",8,-90.07961,45.805925,TRUE,FALSE,0.61,0.06
"leaf_respiration_rate_m2",41630,490,676,1520,"observational",2011-08-10 05:00:00,"00:00:00",NA,32,1.01586555175906,NA,0.433961983275716,4,"leaf_respiration_rate_m2",8,-90.07961,45.805925,TRUE,FALSE,1.03,0.44
"leaf_respiration_rate_m2",41632,490,676,1520,"observational",2011-08-11 05:00:00,"00:00:00",NA,32,0.96790641727832,NA,0.216355552097507,4,"leaf_respiration_rate_m2",8,-90.07961,45.805925,TRUE,FALSE,0.85,0.19
"leaf_respiration_rate_m2",41636,490,676,1520,"observational",2011-07-30 05:00:00,"00:00:00",NA,1170,0.14658549939926,NA,NA,1,"leaf_respiration_rate_m2",7,-90.07961,45.805925,TRUE,FALSE,0.2,NA
"leaf_respiration_rate_m2",41637,490,676,1520,"observational",2011-07-30 05:00:00,"00:00:00",NA,1170,0.201764177540257,NA,NA,1,"leaf_respiration_rate_m2",7,-90.07961,45.805925,TRUE,FALSE,0.2,NA
"leaf_respiration_rate_m2",41638,490,676,1520,"observational",2011-07-30 05:00:00,"00:00:00",NA,1170,0.849852255030648,NA,NA,1,"leaf_respiration_rate_m2",7,-90.07961,45.805925,TRUE,FALSE,1,NA
"leaf_respiration_rate_m2",41640,490,676,1520,"observational",2011-08-09 05:00:00,"00:00:00",NA,569,3.33147757507437,NA,NA,1,"leaf_respiration_rate_m2",8,-90.07961,45.805925,TRUE,FALSE,3.299,NA
"leaf_respiration_rate_m2",41642,490,676,1520,"observational",2011-08-09 05:00:00,"00:00:00",NA,569,2.41734142504866,NA,NA,1,"leaf_respiration_rate_m2",8,-90.07961,45.805925,TRUE,FALSE,2.09,NA
